itemId,simScore,hotLevel,category,pId
item30739,1,30739,1,1 
item30740,1,30740,1,1 
item30741,1,30741,1,1 
item30742,1,30742,1,1 
item30743,1,30743,1,1 
item30744,1,30744,1,1 
item30745,1,30745,1,1 
item30746,1,30746,1,1 
item30747,1,30747,1,1 
item30748,1,30748,1,1 
item30749,1,30749,1,1 
item30750,1,30750,1,1 
item30751,1,30751,1,1 
item30752,1,30752,1,1 
item30753,1,30753,1,1 
item30754,1,30754,1,1 
item30755,1,30755,1,1 
item30756,1,30756,1,1 
item30757,1,30757,1,1 
item30758,1,30758,1,1 
item30759,1,30759,1,1 
item30760,1,30760,1,1 
item30761,1,30761,1,1 
item30762,1,30762,1,1 
item30763,1,30763,1,1 
item30764,1,30764,1,1 
item30765,1,30765,1,1 
item30766,1,30766,1,1 
item30767,1,30767,1,1 
item30768,1,30768,1,1 
item30769,1,30769,1,1 
item30770,1,30770,1,1 
item30771,1,30771,1,1 
item30772,1,30772,1,1 
item30773,1,30773,1,1 
item30774,1,30774,1,1 
item30775,1,30775,1,1 
item30776,1,30776,1,1 
item30777,1,30777,1,1 
item30778,1,30778,1,1 
item30779,1,30779,1,1 
item30780,1,30780,1,1 
item30781,1,30781,1,1 
item30782,1,30782,1,1 
item30783,1,30783,1,1 
item30784,1,30784,1,1 
item30785,1,30785,1,1 
item30786,1,30786,1,1 
item30787,1,30787,1,1 
item30788,1,30788,1,1 
item30789,1,30789,1,1 
item30790,1,30790,1,1 
item30791,1,30791,1,1 
item30792,1,30792,1,1 
item30793,1,30793,1,1 
item30794,1,30794,1,1 
item30795,1,30795,1,1 
item30796,1,30796,1,1 
item30797,1,30797,1,1 
item30798,1,30798,1,1 
item30799,1,30799,1,1 
item30800,1,30800,1,1 
item30801,1,30801,1,1 
item30802,1,30802,1,1 
item30803,1,30803,1,1 
item30804,1,30804,1,1 
item30805,1,30805,1,1 
item30806,1,30806,1,1 
item30807,1,30807,1,1 
item30808,1,30808,1,1 
item30809,1,30809,1,1 
item30810,1,30810,1,1 
item30811,1,30811,1,1 
item30812,1,30812,1,1 
item30813,1,30813,1,1 
item30814,1,30814,1,1 
item30815,1,30815,1,1 
item30816,1,30816,1,1 
item30817,1,30817,1,1 
item30818,1,30818,1,1 
item30819,1,30819,1,1 
item30820,1,30820,1,1 
item30821,1,30821,1,1 
item30822,1,30822,1,1 
item30823,1,30823,1,1 
item30824,1,30824,1,1 
item30825,1,30825,1,1 
item30826,1,30826,1,1 
item30827,1,30827,1,1 
item30828,1,30828,1,1 
item30829,1,30829,1,1 
item30830,1,30830,1,1 
item30831,1,30831,1,1 
item30832,1,30832,1,1 
item30833,1,30833,1,1 
item30834,1,30834,1,1 
item30835,1,30835,1,1 
item30836,1,30836,1,1 
item30837,1,30837,1,1 
item30838,1,30838,1,1 
item30839,1,30839,1,1 
item30840,1,30840,1,1 
item30841,1,30841,1,1 
item30842,1,30842,1,1 
item30843,1,30843,1,1 
item30844,1,30844,1,1 
item30845,1,30845,1,1 
item30846,1,30846,1,1 
item30847,1,30847,1,1 
item30848,1,30848,1,1 
item30849,1,30849,1,1 
item30850,1,30850,1,1 
item30851,1,30851,1,1 
item30852,1,30852,1,1 
item30853,1,30853,1,1 
item30854,1,30854,1,1 
item30855,1,30855,1,1 
item30856,1,30856,1,1 
item30857,1,30857,1,1 
item30858,1,30858,1,1 
item30859,1,30859,1,1 
item30860,1,30860,1,1 
item30861,1,30861,1,1 
item30862,1,30862,1,1 
item30863,1,30863,1,1 
item30864,1,30864,1,1 
item30865,1,30865,1,1 
item30866,1,30866,1,1 
item30867,1,30867,1,1 
item30868,1,30868,1,1 
item30869,1,30869,1,1 
item30870,1,30870,1,1 
item30871,1,30871,1,1 
item30872,1,30872,1,1 
item30873,1,30873,1,1 
item30874,1,30874,1,1 
item30875,1,30875,1,1 
item30876,1,30876,1,1 
item30877,1,30877,1,1 
item30878,1,30878,1,1 
item30879,1,30879,1,1 
item30880,1,30880,1,1 
item30881,1,30881,1,1 
item30882,1,30882,1,1 
item30883,1,30883,1,1 
item30884,1,30884,1,1 
item30885,1,30885,1,1 
item30886,1,30886,1,1 
item30887,1,30887,1,1 
item30888,1,30888,1,1 
item30889,1,30889,1,1 
item30890,1,30890,1,1 
item30891,1,30891,1,1 
item30892,1,30892,1,1 
item30893,1,30893,1,1 
item30894,1,30894,1,1 
item30895,1,30895,1,1 
item30896,1,30896,1,1 
item30897,1,30897,1,1 
item30898,1,30898,1,1 
item30899,1,30899,1,1 
item30900,1,30900,1,1 
item30901,1,30901,1,1 
item30902,1,30902,1,1 
item30903,1,30903,1,1 
item30904,1,30904,1,1 
item30905,1,30905,1,1 
item30906,1,30906,1,1 
item30907,1,30907,1,1 
item30908,1,30908,1,1 
item30909,1,30909,1,1 
item30910,1,30910,1,1 
item30911,1,30911,1,1 
item30912,1,30912,1,1 
item30913,1,30913,1,1 
item30914,1,30914,1,1 
item30915,1,30915,1,1 
item30916,1,30916,1,1 
item30917,1,30917,1,1 
item30918,1,30918,1,1 
item30919,1,30919,1,1 
item30920,1,30920,1,1 
item30921,1,30921,1,1 
item30922,1,30922,1,1 
item30923,1,30923,1,1 
item30924,1,30924,1,1 
item30925,1,30925,1,1 
item30926,1,30926,1,1 
item30927,1,30927,1,1 
item30928,1,30928,1,1 
item30929,1,30929,1,1 
item30930,1,30930,1,1 
item30931,1,30931,1,1 
item30932,1,30932,1,1 
item30933,1,30933,1,1 
item30934,1,30934,1,1 
item30935,1,30935,1,1 
item30936,1,30936,1,1 
item30937,1,30937,1,1 
item30938,1,30938,1,1 
item30939,1,30939,1,1 
item30940,1,30940,1,1 
item30941,1,30941,1,1 
item30942,1,30942,1,1 
item30943,1,30943,1,1 
item30944,1,30944,1,1 
item30945,1,30945,1,1 
item30946,1,30946,1,1 
item30947,1,30947,1,1 
item30948,1,30948,1,1 
item30949,1,30949,1,1 
item30950,1,30950,1,1 
item30951,1,30951,1,1 
item30952,1,30952,1,1 
item30953,1,30953,1,1 
item30954,1,30954,1,1 
item30955,1,30955,1,1 
item30956,1,30956,1,1 
item30957,1,30957,1,1 
item30958,1,30958,1,1 
item30959,1,30959,1,1 
item30960,1,30960,1,1 
item30961,1,30961,1,1 
item30962,1,30962,1,1 
item30963,1,30963,1,1 
item30964,1,30964,1,1 
item30965,1,30965,1,1 
item30966,1,30966,1,1 
item30967,1,30967,1,1 
item30968,1,30968,1,1 
item30969,1,30969,1,1 
item30970,1,30970,1,1 
item30971,1,30971,1,1 
item30972,1,30972,1,1 
item30973,1,30973,1,1 
item30974,1,30974,1,1 
item30975,1,30975,1,1 
item30976,1,30976,1,1 
item30977,1,30977,1,1 
item30978,1,30978,1,1 
item30979,1,30979,1,1 
item30980,1,30980,1,1 
item30981,1,30981,1,1 
item30982,1,30982,1,1 
item30983,1,30983,1,1 
item30984,1,30984,1,1 
item30985,1,30985,1,1 
item30986,1,30986,1,1 
item30987,1,30987,1,1 
item30988,1,30988,1,1 
item30989,1,30989,1,1 
item30990,1,30990,1,1 
item30991,1,30991,1,1 
item30992,1,30992,1,1 
item30993,1,30993,1,1 
item30994,1,30994,1,1 
item30995,1,30995,1,1 
item30996,1,30996,1,1 
item30997,1,30997,1,1 
item30998,1,30998,1,1 
item30999,1,30999,1,1 
item31000,1,31000,1,1 
item31001,1,31001,1,1 
item31002,1,31002,1,1 
item31003,1,31003,1,1 
item31004,1,31004,1,1 
item31005,1,31005,1,1 
item31006,1,31006,1,1 
item31007,1,31007,1,1 
item31008,1,31008,1,1 
item31009,1,31009,1,1 
item31010,1,31010,1,1 
item31011,1,31011,1,1 
item31012,1,31012,1,1 
item31013,1,31013,1,1 
item31014,1,31014,1,1 
item31015,1,31015,1,1 
item31016,1,31016,1,1 
item31017,1,31017,1,1 
item31018,1,31018,1,1 
item31019,1,31019,1,1 
item31020,1,31020,1,1 
item31021,1,31021,1,1 
item31022,1,31022,1,1 
item31023,1,31023,1,1 
item31024,1,31024,1,1 
item31025,1,31025,1,1 
item31026,1,31026,1,1 
item31027,1,31027,1,1 
item31028,1,31028,1,1 
item31029,1,31029,1,1 
item31030,1,31030,1,1 
item31031,1,31031,1,1 
item31032,1,31032,1,1 
item31033,1,31033,1,1 
item31034,1,31034,1,1 
item31035,1,31035,1,1 
item31036,1,31036,1,1 
item31037,1,31037,1,1 
item31038,1,31038,1,1 
item31039,1,31039,1,1 
item31040,1,31040,1,1 
item31041,1,31041,1,1 
item31042,1,31042,1,1 
item31043,1,31043,1,1 
item31044,1,31044,1,1 
item31045,1,31045,1,1 
item31046,1,31046,1,1 
item31047,1,31047,1,1 
item31048,1,31048,1,1 
item31049,1,31049,1,1 
item31050,1,31050,1,1 
item31051,1,31051,1,1 
item31052,1,31052,1,1 
item31053,1,31053,1,1 
item31054,1,31054,1,1 
item31055,1,31055,1,1 
item31056,1,31056,1,1 
item31057,1,31057,1,1 
item31058,1,31058,1,1 
item31059,1,31059,1,1 
item31060,1,31060,1,1 
item31061,1,31061,1,1 
item31062,1,31062,1,1 
item31063,1,31063,1,1 
item31064,1,31064,1,1 
item31065,1,31065,1,1 
item31066,1,31066,1,1 
item31067,1,31067,1,1 
item31068,1,31068,1,1 
item31069,1,31069,1,1 
item31070,1,31070,1,1 
item31071,1,31071,1,1 
item31072,1,31072,1,1 
item31073,1,31073,1,1 
item31074,1,31074,1,1 
item31075,1,31075,1,1 
item31076,1,31076,1,1 
item31077,1,31077,1,1 
item31078,1,31078,1,1 
item31079,1,31079,1,1 
item31080,1,31080,1,1 
item31081,1,31081,1,1 
item31082,1,31082,1,1 
item31083,1,31083,1,1 
item31084,1,31084,1,1 
item31085,1,31085,1,1 
item31086,1,31086,1,1 
item31087,1,31087,1,1 
item31088,1,31088,1,1 
item31089,1,31089,1,1 
item31090,1,31090,1,1 
item31091,1,31091,1,1 
item31092,1,31092,1,1 
item31093,1,31093,1,1 
item31094,1,31094,1,1 
item31095,1,31095,1,1 
item31096,1,31096,1,1 
item31097,1,31097,1,1 
item31098,1,31098,1,1 
item31099,1,31099,1,1 
item31100,1,31100,1,1 
item31101,1,31101,1,1 
item31102,1,31102,1,1 
item31103,1,31103,1,1 
item31104,1,31104,1,1 
item31105,1,31105,1,1 
item31106,1,31106,1,1 
item31107,1,31107,1,1 
item31108,1,31108,1,1 
item31109,1,31109,1,1 
item31110,1,31110,1,1 
item31111,1,31111,1,1 
item31112,1,31112,1,1 
item31113,1,31113,1,1 
item31114,1,31114,1,1 
item31115,1,31115,1,1 
item31116,1,31116,1,1 
item31117,1,31117,1,1 
item31118,1,31118,1,1 
item31119,1,31119,1,1 
item31120,1,31120,1,1 
item31121,1,31121,1,1 
item31122,1,31122,1,1 
item31123,1,31123,1,1 
item31124,1,31124,1,1 
item31125,1,31125,1,1 
item31126,1,31126,1,1 
item31127,1,31127,1,1 
item31128,1,31128,1,1 
item31129,1,31129,1,1 
item31130,1,31130,1,1 
item31131,1,31131,1,1 
item31132,1,31132,1,1 
item31133,1,31133,1,1 
item31134,1,31134,1,1 
item31135,1,31135,1,1 
item31136,1,31136,1,1 
item31137,1,31137,1,1 
item31138,1,31138,1,1 
item31139,1,31139,1,1 
item31140,1,31140,1,1 
item31141,1,31141,1,1 
item31142,1,31142,1,1 
item31143,1,31143,1,1 
item31144,1,31144,1,1 
item31145,1,31145,1,1 
item31146,1,31146,1,1 
item31147,1,31147,1,1 
item31148,1,31148,1,1 
item31149,1,31149,1,1 
item31150,1,31150,1,1 
item31151,1,31151,1,1 
item31152,1,31152,1,1 
item31153,1,31153,1,1 
item31154,1,31154,1,1 
item31155,1,31155,1,1 
item31156,1,31156,1,1 
item31157,1,31157,1,1 
item31158,1,31158,1,1 
item31159,1,31159,1,1 
item31160,1,31160,1,1 
item31161,1,31161,1,1 
item31162,1,31162,1,1 
item31163,1,31163,1,1 
item31164,1,31164,1,1 
item31165,1,31165,1,1 
item31166,1,31166,1,1 
item31167,1,31167,1,1 
item31168,1,31168,1,1 
item31169,1,31169,1,1 
item31170,1,31170,1,1 
item31171,1,31171,1,1 
item31172,1,31172,1,1 
item31173,1,31173,1,1 
item31174,1,31174,1,1 
item31175,1,31175,1,1 
item31176,1,31176,1,1 
item31177,1,31177,1,1 
item31178,1,31178,1,1 
item31179,1,31179,1,1 
item31180,1,31180,1,1 
item31181,1,31181,1,1 
item31182,1,31182,1,1 
item31183,1,31183,1,1 
item31184,1,31184,1,1 
item31185,1,31185,1,1 
item31186,1,31186,1,1 
item31187,1,31187,1,1 
item31188,1,31188,1,1 
item31189,1,31189,1,1 
item31190,1,31190,1,1 
item31191,1,31191,1,1 
item31192,1,31192,1,1 
item31193,1,31193,1,1 
item31194,1,31194,1,1 
item31195,1,31195,1,1 
item31196,1,31196,1,1 
item31197,1,31197,1,1 
item31198,1,31198,1,1 
item31199,1,31199,1,1 
item31200,1,31200,1,1 
item31201,1,31201,1,1 
item31202,1,31202,1,1 
item31203,1,31203,1,1 
item31204,1,31204,1,1 
item31205,1,31205,1,1 
item31206,1,31206,1,1 
item31207,1,31207,1,1 
item31208,1,31208,1,1 
item31209,1,31209,1,1 
item31210,1,31210,1,1 
item31211,1,31211,1,1 
item31212,1,31212,1,1 
item31213,1,31213,1,1 
item31214,1,31214,1,1 
item31215,1,31215,1,1 
item31216,1,31216,1,1 
item31217,1,31217,1,1 
item31218,1,31218,1,1 
item31219,1,31219,1,1 
item31220,1,31220,1,1 
item31221,1,31221,1,1 
item31222,1,31222,1,1 
item31223,1,31223,1,1 
item31224,1,31224,1,1 
item31225,1,31225,1,1 
item31226,1,31226,1,1 
item31227,1,31227,1,1 
item31228,1,31228,1,1 
item31229,1,31229,1,1 
item31230,1,31230,1,1 
item31231,1,31231,1,1 
item31232,1,31232,1,1 
item31233,1,31233,1,1 
item31234,1,31234,1,1 
item31235,1,31235,1,1 
item31236,1,31236,1,1 
item31237,1,31237,1,1 
item31238,1,31238,1,1 
item31239,1,31239,1,1 
item31240,1,31240,1,1 
item31241,1,31241,1,1 
item31242,1,31242,1,1 
item31243,1,31243,1,1 
item31244,1,31244,1,1 
item31245,1,31245,1,1 
item31246,1,31246,1,1 
item31247,1,31247,1,1 
item31248,1,31248,1,1 
item31249,1,31249,1,1 
item31250,1,31250,1,1 
item31251,1,31251,1,1 
item31252,1,31252,1,1 
item31253,1,31253,1,1 
item31254,1,31254,1,1 
item31255,1,31255,1,1 
item31256,1,31256,1,1 
item31257,1,31257,1,1 
item31258,1,31258,1,1 
item31259,1,31259,1,1 
item31260,1,31260,1,1 
item31261,1,31261,1,1 
item31262,1,31262,1,1 
item31263,1,31263,1,1 
item31264,1,31264,1,1 
item31265,1,31265,1,1 
item31266,1,31266,1,1 
item31267,1,31267,1,1 
item31268,1,31268,1,1 
item31269,1,31269,1,1 
item31270,1,31270,1,1 
item31271,1,31271,1,1 
item31272,1,31272,1,1 
item31273,1,31273,1,1 
item31274,1,31274,1,1 
item31275,1,31275,1,1 
item31276,1,31276,1,1 
item31277,1,31277,1,1 
item31278,1,31278,1,1 
item31279,1,31279,1,1 
item31280,1,31280,1,1 
item31281,1,31281,1,1 
item31282,1,31282,1,1 
item31283,1,31283,1,1 
item31284,1,31284,1,1 
item31285,1,31285,1,1 
item31286,1,31286,1,1 
item31287,1,31287,1,1 
item31288,1,31288,1,1 
item31289,1,31289,1,1 
item31290,1,31290,1,1 
item31291,1,31291,1,1 
item31292,1,31292,1,1 
item31293,1,31293,1,1 
item31294,1,31294,1,1 
item31295,1,31295,1,1 
item31296,1,31296,1,1 
item31297,1,31297,1,1 
item31298,1,31298,1,1 
item31299,1,31299,1,1 
item31300,1,31300,1,1 
item31301,1,31301,1,1 
item31302,1,31302,1,1 
item31303,1,31303,1,1 
item31304,1,31304,1,1 
item31305,1,31305,1,1 
item31306,1,31306,1,1 
item31307,1,31307,1,1 
item31308,1,31308,1,1 
item31309,1,31309,1,1 
item31310,1,31310,1,1 
item31311,1,31311,1,1 
item31312,1,31312,1,1 
item31313,1,31313,1,1 
item31314,1,31314,1,1 
item31315,1,31315,1,1 
item31316,1,31316,1,1 
item31317,1,31317,1,1 
item31318,1,31318,1,1 
item31319,1,31319,1,1 
item31320,1,31320,1,1 
item31321,1,31321,1,1 
item31322,1,31322,1,1 
item31323,1,31323,1,1 
item31324,1,31324,1,1 
item31325,1,31325,1,1 
item31326,1,31326,1,1 
item31327,1,31327,1,1 
item31328,1,31328,1,1 
item31329,1,31329,1,1 
item31330,1,31330,1,1 
item31331,1,31331,1,1 
item31332,1,31332,1,1 
item31333,1,31333,1,1 
item31334,1,31334,1,1 
item31335,1,31335,1,1 
item31336,1,31336,1,1 
item31337,1,31337,1,1 
item31338,1,31338,1,1 
item31339,1,31339,1,1 
item31340,1,31340,1,1 
item31341,1,31341,1,1 
item31342,1,31342,1,1 
item31343,1,31343,1,1 
item31344,1,31344,1,1 
item31345,1,31345,1,1 
item31346,1,31346,1,1 
item31347,1,31347,1,1 
item31348,1,31348,1,1 
item31349,1,31349,1,1 
item31350,1,31350,1,1 
item31351,1,31351,1,1 
item31352,1,31352,1,1 
item31353,1,31353,1,1 
item31354,1,31354,1,1 
item31355,1,31355,1,1 
item31356,1,31356,1,1 
item31357,1,31357,1,1 
item31358,1,31358,1,1 
item31359,1,31359,1,1 
item31360,1,31360,1,1 
item31361,1,31361,1,1 
item31362,1,31362,1,1 
item31363,1,31363,1,1 
item31364,1,31364,1,1 
item31365,1,31365,1,1 
item31366,1,31366,1,1 
item31367,1,31367,1,1 
item31368,1,31368,1,1 
item31369,1,31369,1,1 
item31370,1,31370,1,1 
item31371,1,31371,1,1 
item31372,1,31372,1,1 
item31373,1,31373,1,1 
item31374,1,31374,1,1 
item31375,1,31375,1,1 
item31376,1,31376,1,1 
item31377,1,31377,1,1 
item31378,1,31378,1,1 
item31379,1,31379,1,1 
item31380,1,31380,1,1 
item31381,1,31381,1,1 
item31382,1,31382,1,1 
item31383,1,31383,1,1 
item31384,1,31384,1,1 
item31385,1,31385,1,1 
item31386,1,31386,1,1 
item31387,1,31387,1,1 
item31388,1,31388,1,1 
item31389,1,31389,1,1 
item31390,1,31390,1,1 
item31391,1,31391,1,1 
item31392,1,31392,1,1 
item31393,1,31393,1,1 
item31394,1,31394,1,1 
item31395,1,31395,1,1 
item31396,1,31396,1,1 
item31397,1,31397,1,1 
item31398,1,31398,1,1 
item31399,1,31399,1,1 
item31400,1,31400,1,1 
item31401,1,31401,1,1 
item31402,1,31402,1,1 
item31403,1,31403,1,1 
item31404,1,31404,1,1 
item31405,1,31405,1,1 
item31406,1,31406,1,1 
item31407,1,31407,1,1 
item31408,1,31408,1,1 
item31409,1,31409,1,1 
item31410,1,31410,1,1 
item31411,1,31411,1,1 
item31412,1,31412,1,1 
item31413,1,31413,1,1 
item31414,1,31414,1,1 
item31415,1,31415,1,1 
item31416,1,31416,1,1 
item31417,1,31417,1,1 
item31418,1,31418,1,1 
item31419,1,31419,1,1 
item31420,1,31420,1,1 
item31421,1,31421,1,1 
item31422,1,31422,1,1 
item31423,1,31423,1,1 
item31424,1,31424,1,1 
item31425,1,31425,1,1 
item31426,1,31426,1,1 
item31427,1,31427,1,1 
item31428,1,31428,1,1 
item31429,1,31429,1,1 
item31430,1,31430,1,1 
item31431,1,31431,1,1 
item31432,1,31432,1,1 
item31433,1,31433,1,1 
item31434,1,31434,1,1 
item31435,1,31435,1,1 
item31436,1,31436,1,1 
item31437,1,31437,1,1 
item31438,1,31438,1,1 
item31439,1,31439,1,1 
item31440,1,31440,1,1 
item31441,1,31441,1,1 
item31442,1,31442,1,1 
item31443,1,31443,1,1 
item31444,1,31444,1,1 
item31445,1,31445,1,1 
item31446,1,31446,1,1 
item31447,1,31447,1,1 
item31448,1,31448,1,1 
item31449,1,31449,1,1 
item31450,1,31450,1,1 
item31451,1,31451,1,1 
item31452,1,31452,1,1 
item31453,1,31453,1,1 
item31454,1,31454,1,1 
item31455,1,31455,1,1 
item31456,1,31456,1,1 
item31457,1,31457,1,1 
item31458,1,31458,1,1 
item31459,1,31459,1,1 
item31460,1,31460,1,1 
item31461,1,31461,1,1 
item31462,1,31462,1,1 
item31463,1,31463,1,1 
item31464,1,31464,1,1 
item31465,1,31465,1,1 
item31466,1,31466,1,1 
item31467,1,31467,1,1 
item31468,1,31468,1,1 
item31469,1,31469,1,1 
item31470,1,31470,1,1 
item31471,1,31471,1,1 
item31472,1,31472,1,1 
item31473,1,31473,1,1 
item31474,1,31474,1,1 
item31475,1,31475,1,1 
item31476,1,31476,1,1 
item31477,1,31477,1,1 
item31478,1,31478,1,1 
item31479,1,31479,1,1 
item31480,1,31480,1,1 
item31481,1,31481,1,1 
item31482,1,31482,1,1 
item31483,1,31483,1,1 
item31484,1,31484,1,1 
item31485,1,31485,1,1 
item31486,1,31486,1,1 
item31487,1,31487,1,1 
item31488,1,31488,1,1 
item31489,1,31489,1,1 
item31490,1,31490,1,1 
item31491,1,31491,1,1 
item31492,1,31492,1,1 
item31493,1,31493,1,1 
item31494,1,31494,1,1 
item31495,1,31495,1,1 
item31496,1,31496,1,1 
item31497,1,31497,1,1 
item31498,1,31498,1,1 
item31499,1,31499,1,1 
item31500,1,31500,1,1 
item31501,1,31501,1,1 
item31502,1,31502,1,1 
item31503,1,31503,1,1 
item31504,1,31504,1,1 
item31505,1,31505,1,1 
item31506,1,31506,1,1 
item31507,1,31507,1,1 
item31508,1,31508,1,1 
item31509,1,31509,1,1 
item31510,1,31510,1,1 
item31511,1,31511,1,1 
item31512,1,31512,1,1 
item31513,1,31513,1,1 
item31514,1,31514,1,1 
item31515,1,31515,1,1 
item31516,1,31516,1,1 
item31517,1,31517,1,1 
item31518,1,31518,1,1 
item31519,1,31519,1,1 
item31520,1,31520,1,1 
item31521,1,31521,1,1 
item31522,1,31522,1,1 
item31523,1,31523,1,1 
item31524,1,31524,1,1 
item31525,1,31525,1,1 
item31526,1,31526,1,1 
item31527,1,31527,1,1 
item31528,1,31528,1,1 
item31529,1,31529,1,1 
item31530,1,31530,1,1 
item31531,1,31531,1,1 
item31532,1,31532,1,1 
item31533,1,31533,1,1 
item31534,1,31534,1,1 
item31535,1,31535,1,1 
item31536,1,31536,1,1 
item31537,1,31537,1,1 
item31538,1,31538,1,1 
item31539,1,31539,1,1 
item31540,1,31540,1,1 
item31541,1,31541,1,1 
item31542,1,31542,1,1 
item31543,1,31543,1,1 
item31544,1,31544,1,1 
item31545,1,31545,1,1 
item31546,1,31546,1,1 
item31547,1,31547,1,1 
item31548,1,31548,1,1 
item31549,1,31549,1,1 
item31550,1,31550,1,1 
item31551,1,31551,1,1 
item31552,1,31552,1,1 
item31553,1,31553,1,1 
item31554,1,31554,1,1 
item31555,1,31555,1,1 
item31556,1,31556,1,1 
item31557,1,31557,1,1 
item31558,1,31558,1,1 
item31559,1,31559,1,1 
item31560,1,31560,1,1 
item31561,1,31561,1,1 
item31562,1,31562,1,1 
item31563,1,31563,1,1 
item31564,1,31564,1,1 
item31565,1,31565,1,1 
item31566,1,31566,1,1 
item31567,1,31567,1,1 
item31568,1,31568,1,1 
item31569,1,31569,1,1 
item31570,1,31570,1,1 
item31571,1,31571,1,1 
item31572,1,31572,1,1 
item31573,1,31573,1,1 
item31574,1,31574,1,1 
item31575,1,31575,1,1 
item31576,1,31576,1,1 
item31577,1,31577,1,1 
item31578,1,31578,1,1 
item31579,1,31579,1,1 
item31580,1,31580,1,1 
item31581,1,31581,1,1 
item31582,1,31582,1,1 
item31583,1,31583,1,1 
item31584,1,31584,1,1 
item31585,1,31585,1,1 
item31586,1,31586,1,1 
item31587,1,31587,1,1 
item31588,1,31588,1,1 
item31589,1,31589,1,1 
item31590,1,31590,1,1 
item31591,1,31591,1,1 
item31592,1,31592,1,1 
item31593,1,31593,1,1 
item31594,1,31594,1,1 
item31595,1,31595,1,1 
item31596,1,31596,1,1 
item31597,1,31597,1,1 
item31598,1,31598,1,1 
item31599,1,31599,1,1 
item31600,1,31600,1,1 
item31601,1,31601,1,1 
item31602,1,31602,1,1 
item31603,1,31603,1,1 
item31604,1,31604,1,1 
item31605,1,31605,1,1 
item31606,1,31606,1,1 
item31607,1,31607,1,1 
item31608,1,31608,1,1 
item31609,1,31609,1,1 
item31610,1,31610,1,1 
item31611,1,31611,1,1 
item31612,1,31612,1,1 
item31613,1,31613,1,1 
item31614,1,31614,1,1 
item31615,1,31615,1,1 
item31616,1,31616,1,1 
item31617,1,31617,1,1 
item31618,1,31618,1,1 
item31619,1,31619,1,1 
item31620,1,31620,1,1 
item31621,1,31621,1,1 
item31622,1,31622,1,1 
item31623,1,31623,1,1 
item31624,1,31624,1,1 
item31625,1,31625,1,1 
item31626,1,31626,1,1 
item31627,1,31627,1,1 
item31628,1,31628,1,1 
item31629,1,31629,1,1 
item31630,1,31630,1,1 
item31631,1,31631,1,1 
item31632,1,31632,1,1 
item31633,1,31633,1,1 
item31634,1,31634,1,1 
item31635,1,31635,1,1 
item31636,1,31636,1,1 
item31637,1,31637,1,1 
item31638,1,31638,1,1 
item31639,1,31639,1,1 
item31640,1,31640,1,1 
item31641,1,31641,1,1 
item31642,1,31642,1,1 
item31643,1,31643,1,1 
item31644,1,31644,1,1 
item31645,1,31645,1,1 
item31646,1,31646,1,1 
item31647,1,31647,1,1 
item31648,1,31648,1,1 
item31649,1,31649,1,1 
item31650,1,31650,1,1 
item31651,1,31651,1,1 
item31652,1,31652,1,1 
item31653,1,31653,1,1 
item31654,1,31654,1,1 
item31655,1,31655,1,1 
item31656,1,31656,1,1 
item31657,1,31657,1,1 
item31658,1,31658,1,1 
item31659,1,31659,1,1 
item31660,1,31660,1,1 
item31661,1,31661,1,1 
item31662,1,31662,1,1 
item31663,1,31663,1,1 
item31664,1,31664,1,1 
item31665,1,31665,1,1 
item31666,1,31666,1,1 
item31667,1,31667,1,1 
item31668,1,31668,1,1 
item31669,1,31669,1,1 
item31670,1,31670,1,1 
item31671,1,31671,1,1 
item31672,1,31672,1,1 
item31673,1,31673,1,1 
item31674,1,31674,1,1 
item31675,1,31675,1,1 
item31676,1,31676,1,1 
item31677,1,31677,1,1 
item31678,1,31678,1,1 
item31679,1,31679,1,1 
item31680,1,31680,1,1 
item31681,1,31681,1,1 
item31682,1,31682,1,1 
item31683,1,31683,1,1 
item31684,1,31684,1,1 
item31685,1,31685,1,1 
item31686,1,31686,1,1 
item31687,1,31687,1,1 
item31688,1,31688,1,1 
item31689,1,31689,1,1 
item31690,1,31690,1,1 
item31691,1,31691,1,1 
item31692,1,31692,1,1 
item31693,1,31693,1,1 
item31694,1,31694,1,1 
item31695,1,31695,1,1 
item31696,1,31696,1,1 
item31697,1,31697,1,1 
item31698,1,31698,1,1 
item31699,1,31699,1,1 
item31700,1,31700,1,1 
item31701,1,31701,1,1 
item31702,1,31702,1,1 
item31703,1,31703,1,1 
item31704,1,31704,1,1 
item31705,1,31705,1,1 
item31706,1,31706,1,1 
item31707,1,31707,1,1 
item31708,1,31708,1,1 
item31709,1,31709,1,1 
item31710,1,31710,1,1 
item31711,1,31711,1,1 
item31712,1,31712,1,1 
item31713,1,31713,1,1 
item31714,1,31714,1,1 
item31715,1,31715,1,1 
item31716,1,31716,1,1 
item31717,1,31717,1,1 
item31718,1,31718,1,1 
item31719,1,31719,1,1 
item31720,1,31720,1,1 
item31721,1,31721,1,1 
item31722,1,31722,1,1 
item31723,1,31723,1,1 
item31724,1,31724,1,1 
item31725,1,31725,1,1 
item31726,1,31726,1,1 
item31727,1,31727,1,1 
item31728,1,31728,1,1 
item31729,1,31729,1,1 
item31730,1,31730,1,1 
item31731,1,31731,1,1 
item31732,1,31732,1,1 
item31733,1,31733,1,1 
item31734,1,31734,1,1 
item31735,1,31735,1,1 
item31736,1,31736,1,1 
