UserId,ItemId,Type,Time,Version
U31743,item31743,31743,2014-07-08 09:31754,1
U31744,item31744,31744,2014-07-08 09:31755,1
U31745,item31745,31745,2014-07-08 09:31756,1
U31746,item31746,31746,2014-07-08 09:31757,1
U31747,item31747,31747,2014-07-08 09:31758,1
U31748,item31748,31748,2014-07-08 09:31759,1
U31749,item31749,31749,2014-07-08 09:31760,1
U31750,item31750,31750,2014-07-08 09:31761,1
U31751,item31751,31751,2014-07-08 09:31762,1
U31752,item31752,31752,2014-07-08 09:31763,1
U31753,item31753,31753,2014-07-08 09:31764,1
U31754,item31754,31754,2014-07-08 09:31765,1
U31755,item31755,31755,2014-07-08 09:31766,1
U31756,item31756,31756,2014-07-08 09:31767,1
U31757,item31757,31757,2014-07-08 09:31768,1
U31758,item31758,31758,2014-07-08 09:31769,1
U31759,item31759,31759,2014-07-08 09:31770,1
U31760,item31760,31760,2014-07-08 09:31771,1
U31761,item31761,31761,2014-07-08 09:31772,1
U31762,item31762,31762,2014-07-08 09:31773,1
U31763,item31763,31763,2014-07-08 09:31774,1
U31764,item31764,31764,2014-07-08 09:31775,1
U31765,item31765,31765,2014-07-08 09:31776,1
U31766,item31766,31766,2014-07-08 09:31777,1
U31767,item31767,31767,2014-07-08 09:31778,1
U31768,item31768,31768,2014-07-08 09:31779,1
U31769,item31769,31769,2014-07-08 09:31780,1
U31770,item31770,31770,2014-07-08 09:31781,1
U31771,item31771,31771,2014-07-08 09:31782,1
U31772,item31772,31772,2014-07-08 09:31783,1
U31773,item31773,31773,2014-07-08 09:31784,1
U31774,item31774,31774,2014-07-08 09:31785,1
U31775,item31775,31775,2014-07-08 09:31786,1
U31776,item31776,31776,2014-07-08 09:31787,1
U31777,item31777,31777,2014-07-08 09:31788,1
U31778,item31778,31778,2014-07-08 09:31789,1
U31779,item31779,31779,2014-07-08 09:31790,1
U31780,item31780,31780,2014-07-08 09:31791,1
U31781,item31781,31781,2014-07-08 09:31792,1
U31782,item31782,31782,2014-07-08 09:31793,1
U31783,item31783,31783,2014-07-08 09:31794,1
U31784,item31784,31784,2014-07-08 09:31795,1
U31785,item31785,31785,2014-07-08 09:31796,1
U31786,item31786,31786,2014-07-08 09:31797,1
U31787,item31787,31787,2014-07-08 09:31798,1
U31788,item31788,31788,2014-07-08 09:31799,1
U31789,item31789,31789,2014-07-08 09:31800,1
U31790,item31790,31790,2014-07-08 09:31801,1
U31791,item31791,31791,2014-07-08 09:31802,1
U31792,item31792,31792,2014-07-08 09:31803,1
U31793,item31793,31793,2014-07-08 09:31804,1
U31794,item31794,31794,2014-07-08 09:31805,1
U31795,item31795,31795,2014-07-08 09:31806,1
U31796,item31796,31796,2014-07-08 09:31807,1
U31797,item31797,31797,2014-07-08 09:31808,1
U31798,item31798,31798,2014-07-08 09:31809,1
U31799,item31799,31799,2014-07-08 09:31810,1
U31800,item31800,31800,2014-07-08 09:31811,1
U31801,item31801,31801,2014-07-08 09:31812,1
U31802,item31802,31802,2014-07-08 09:31813,1
U31803,item31803,31803,2014-07-08 09:31814,1
U31804,item31804,31804,2014-07-08 09:31815,1
U31805,item31805,31805,2014-07-08 09:31816,1
U31806,item31806,31806,2014-07-08 09:31817,1
U31807,item31807,31807,2014-07-08 09:31818,1
U31808,item31808,31808,2014-07-08 09:31819,1
U31809,item31809,31809,2014-07-08 09:31820,1
U31810,item31810,31810,2014-07-08 09:31821,1
U31811,item31811,31811,2014-07-08 09:31822,1
U31812,item31812,31812,2014-07-08 09:31823,1
U31813,item31813,31813,2014-07-08 09:31824,1
U31814,item31814,31814,2014-07-08 09:31825,1
U31815,item31815,31815,2014-07-08 09:31826,1
U31816,item31816,31816,2014-07-08 09:31827,1
U31817,item31817,31817,2014-07-08 09:31828,1
U31818,item31818,31818,2014-07-08 09:31829,1
U31819,item31819,31819,2014-07-08 09:31830,1
U31820,item31820,31820,2014-07-08 09:31831,1
U31821,item31821,31821,2014-07-08 09:31832,1
U31822,item31822,31822,2014-07-08 09:31833,1
U31823,item31823,31823,2014-07-08 09:31834,1
U31824,item31824,31824,2014-07-08 09:31835,1
U31825,item31825,31825,2014-07-08 09:31836,1
U31826,item31826,31826,2014-07-08 09:31837,1
U31827,item31827,31827,2014-07-08 09:31838,1
U31828,item31828,31828,2014-07-08 09:31839,1
U31829,item31829,31829,2014-07-08 09:31840,1
U31830,item31830,31830,2014-07-08 09:31841,1
U31831,item31831,31831,2014-07-08 09:31842,1
U31832,item31832,31832,2014-07-08 09:31843,1
U31833,item31833,31833,2014-07-08 09:31844,1
U31834,item31834,31834,2014-07-08 09:31845,1
U31835,item31835,31835,2014-07-08 09:31846,1
U31836,item31836,31836,2014-07-08 09:31847,1
U31837,item31837,31837,2014-07-08 09:31848,1
U31838,item31838,31838,2014-07-08 09:31849,1
U31839,item31839,31839,2014-07-08 09:31850,1
U31840,item31840,31840,2014-07-08 09:31851,1
U31841,item31841,31841,2014-07-08 09:31852,1
U31842,item31842,31842,2014-07-08 09:31853,1
U31843,item31843,31843,2014-07-08 09:31854,1
U31844,item31844,31844,2014-07-08 09:31855,1
U31845,item31845,31845,2014-07-08 09:31856,1
U31846,item31846,31846,2014-07-08 09:31857,1
U31847,item31847,31847,2014-07-08 09:31858,1
U31848,item31848,31848,2014-07-08 09:31859,1
U31849,item31849,31849,2014-07-08 09:31860,1
U31850,item31850,31850,2014-07-08 09:31861,1
U31851,item31851,31851,2014-07-08 09:31862,1
U31852,item31852,31852,2014-07-08 09:31863,1
U31853,item31853,31853,2014-07-08 09:31864,1
U31854,item31854,31854,2014-07-08 09:31865,1
U31855,item31855,31855,2014-07-08 09:31866,1
U31856,item31856,31856,2014-07-08 09:31867,1
U31857,item31857,31857,2014-07-08 09:31868,1
U31858,item31858,31858,2014-07-08 09:31869,1
U31859,item31859,31859,2014-07-08 09:31870,1
U31860,item31860,31860,2014-07-08 09:31871,1
U31861,item31861,31861,2014-07-08 09:31872,1
U31862,item31862,31862,2014-07-08 09:31873,1
U31863,item31863,31863,2014-07-08 09:31874,1
U31864,item31864,31864,2014-07-08 09:31875,1
U31865,item31865,31865,2014-07-08 09:31876,1
U31866,item31866,31866,2014-07-08 09:31877,1
U31867,item31867,31867,2014-07-08 09:31878,1
U31868,item31868,31868,2014-07-08 09:31879,1
U31869,item31869,31869,2014-07-08 09:31880,1
U31870,item31870,31870,2014-07-08 09:31881,1
U31871,item31871,31871,2014-07-08 09:31882,1
U31872,item31872,31872,2014-07-08 09:31883,1
U31873,item31873,31873,2014-07-08 09:31884,1
U31874,item31874,31874,2014-07-08 09:31885,1
U31875,item31875,31875,2014-07-08 09:31886,1
U31876,item31876,31876,2014-07-08 09:31887,1
U31877,item31877,31877,2014-07-08 09:31888,1
U31878,item31878,31878,2014-07-08 09:31889,1
U31879,item31879,31879,2014-07-08 09:31890,1
U31880,item31880,31880,2014-07-08 09:31891,1
U31881,item31881,31881,2014-07-08 09:31892,1
U31882,item31882,31882,2014-07-08 09:31893,1
U31883,item31883,31883,2014-07-08 09:31894,1
U31884,item31884,31884,2014-07-08 09:31895,1
U31885,item31885,31885,2014-07-08 09:31896,1
U31886,item31886,31886,2014-07-08 09:31897,1
U31887,item31887,31887,2014-07-08 09:31898,1
U31888,item31888,31888,2014-07-08 09:31899,1
U31889,item31889,31889,2014-07-08 09:31900,1
U31890,item31890,31890,2014-07-08 09:31901,1
U31891,item31891,31891,2014-07-08 09:31902,1
U31892,item31892,31892,2014-07-08 09:31903,1
U31893,item31893,31893,2014-07-08 09:31904,1
U31894,item31894,31894,2014-07-08 09:31905,1
U31895,item31895,31895,2014-07-08 09:31906,1
U31896,item31896,31896,2014-07-08 09:31907,1
U31897,item31897,31897,2014-07-08 09:31908,1
U31898,item31898,31898,2014-07-08 09:31909,1
U31899,item31899,31899,2014-07-08 09:31910,1
U31900,item31900,31900,2014-07-08 09:31911,1
U31901,item31901,31901,2014-07-08 09:31912,1
U31902,item31902,31902,2014-07-08 09:31913,1
U31903,item31903,31903,2014-07-08 09:31914,1
U31904,item31904,31904,2014-07-08 09:31915,1
U31905,item31905,31905,2014-07-08 09:31916,1
U31906,item31906,31906,2014-07-08 09:31917,1
U31907,item31907,31907,2014-07-08 09:31918,1
U31908,item31908,31908,2014-07-08 09:31919,1
U31909,item31909,31909,2014-07-08 09:31920,1
U31910,item31910,31910,2014-07-08 09:31921,1
U31911,item31911,31911,2014-07-08 09:31922,1
U31912,item31912,31912,2014-07-08 09:31923,1
U31913,item31913,31913,2014-07-08 09:31924,1
U31914,item31914,31914,2014-07-08 09:31925,1
U31915,item31915,31915,2014-07-08 09:31926,1
U31916,item31916,31916,2014-07-08 09:31927,1
U31917,item31917,31917,2014-07-08 09:31928,1
U31918,item31918,31918,2014-07-08 09:31929,1
U31919,item31919,31919,2014-07-08 09:31930,1
U31920,item31920,31920,2014-07-08 09:31931,1
U31921,item31921,31921,2014-07-08 09:31932,1
U31922,item31922,31922,2014-07-08 09:31933,1
U31923,item31923,31923,2014-07-08 09:31934,1
U31924,item31924,31924,2014-07-08 09:31935,1
U31925,item31925,31925,2014-07-08 09:31936,1
U31926,item31926,31926,2014-07-08 09:31937,1
U31927,item31927,31927,2014-07-08 09:31938,1
U31928,item31928,31928,2014-07-08 09:31939,1
U31929,item31929,31929,2014-07-08 09:31940,1
U31930,item31930,31930,2014-07-08 09:31941,1
U31931,item31931,31931,2014-07-08 09:31942,1
U31932,item31932,31932,2014-07-08 09:31943,1
U31933,item31933,31933,2014-07-08 09:31944,1
U31934,item31934,31934,2014-07-08 09:31945,1
U31935,item31935,31935,2014-07-08 09:31946,1
U31936,item31936,31936,2014-07-08 09:31947,1
U31937,item31937,31937,2014-07-08 09:31948,1
U31938,item31938,31938,2014-07-08 09:31949,1
U31939,item31939,31939,2014-07-08 09:31950,1
U31940,item31940,31940,2014-07-08 09:31951,1
U31941,item31941,31941,2014-07-08 09:31952,1
U31942,item31942,31942,2014-07-08 09:31953,1
U31943,item31943,31943,2014-07-08 09:31954,1
U31944,item31944,31944,2014-07-08 09:31955,1
U31945,item31945,31945,2014-07-08 09:31956,1
U31946,item31946,31946,2014-07-08 09:31957,1
U31947,item31947,31947,2014-07-08 09:31958,1
U31948,item31948,31948,2014-07-08 09:31959,1
U31949,item31949,31949,2014-07-08 09:31960,1
U31950,item31950,31950,2014-07-08 09:31961,1
U31951,item31951,31951,2014-07-08 09:31962,1
U31952,item31952,31952,2014-07-08 09:31963,1
U31953,item31953,31953,2014-07-08 09:31964,1
U31954,item31954,31954,2014-07-08 09:31965,1
U31955,item31955,31955,2014-07-08 09:31966,1
U31956,item31956,31956,2014-07-08 09:31967,1
U31957,item31957,31957,2014-07-08 09:31968,1
U31958,item31958,31958,2014-07-08 09:31969,1
U31959,item31959,31959,2014-07-08 09:31970,1
U31960,item31960,31960,2014-07-08 09:31971,1
U31961,item31961,31961,2014-07-08 09:31972,1
U31962,item31962,31962,2014-07-08 09:31973,1
U31963,item31963,31963,2014-07-08 09:31974,1
U31964,item31964,31964,2014-07-08 09:31975,1
U31965,item31965,31965,2014-07-08 09:31976,1
U31966,item31966,31966,2014-07-08 09:31977,1
U31967,item31967,31967,2014-07-08 09:31978,1
U31968,item31968,31968,2014-07-08 09:31979,1
U31969,item31969,31969,2014-07-08 09:31980,1
U31970,item31970,31970,2014-07-08 09:31981,1
U31971,item31971,31971,2014-07-08 09:31982,1
U31972,item31972,31972,2014-07-08 09:31983,1
U31973,item31973,31973,2014-07-08 09:31984,1
U31974,item31974,31974,2014-07-08 09:31985,1
U31975,item31975,31975,2014-07-08 09:31986,1
U31976,item31976,31976,2014-07-08 09:31987,1
U31977,item31977,31977,2014-07-08 09:31988,1
U31978,item31978,31978,2014-07-08 09:31989,1
U31979,item31979,31979,2014-07-08 09:31990,1
U31980,item31980,31980,2014-07-08 09:31991,1
U31981,item31981,31981,2014-07-08 09:31992,1
U31982,item31982,31982,2014-07-08 09:31993,1
U31983,item31983,31983,2014-07-08 09:31994,1
U31984,item31984,31984,2014-07-08 09:31995,1
U31985,item31985,31985,2014-07-08 09:31996,1
U31986,item31986,31986,2014-07-08 09:31997,1
U31987,item31987,31987,2014-07-08 09:31998,1
U31988,item31988,31988,2014-07-08 09:31999,1
U31989,item31989,31989,2014-07-08 09:32000,1
U31990,item31990,31990,2014-07-08 09:32001,1
U31991,item31991,31991,2014-07-08 09:32002,1
U31992,item31992,31992,2014-07-08 09:32003,1
U31993,item31993,31993,2014-07-08 09:32004,1
U31994,item31994,31994,2014-07-08 09:32005,1
U31995,item31995,31995,2014-07-08 09:32006,1
U31996,item31996,31996,2014-07-08 09:32007,1
U31997,item31997,31997,2014-07-08 09:32008,1
U31998,item31998,31998,2014-07-08 09:32009,1
U31999,item31999,31999,2014-07-08 09:32010,1
U32000,item32000,32000,2014-07-08 09:32011,1
U32001,item32001,32001,2014-07-08 09:32012,1
U32002,item32002,32002,2014-07-08 09:32013,1
U32003,item32003,32003,2014-07-08 09:32014,1
U32004,item32004,32004,2014-07-08 09:32015,1
U32005,item32005,32005,2014-07-08 09:32016,1
U32006,item32006,32006,2014-07-08 09:32017,1
U32007,item32007,32007,2014-07-08 09:32018,1
U32008,item32008,32008,2014-07-08 09:32019,1
U32009,item32009,32009,2014-07-08 09:32020,1
U32010,item32010,32010,2014-07-08 09:32021,1
U32011,item32011,32011,2014-07-08 09:32022,1
U32012,item32012,32012,2014-07-08 09:32023,1
U32013,item32013,32013,2014-07-08 09:32024,1
U32014,item32014,32014,2014-07-08 09:32025,1
U32015,item32015,32015,2014-07-08 09:32026,1
U32016,item32016,32016,2014-07-08 09:32027,1
U32017,item32017,32017,2014-07-08 09:32028,1
U32018,item32018,32018,2014-07-08 09:32029,1
U32019,item32019,32019,2014-07-08 09:32030,1
U32020,item32020,32020,2014-07-08 09:32031,1
U32021,item32021,32021,2014-07-08 09:32032,1
U32022,item32022,32022,2014-07-08 09:32033,1
U32023,item32023,32023,2014-07-08 09:32034,1
U32024,item32024,32024,2014-07-08 09:32035,1
U32025,item32025,32025,2014-07-08 09:32036,1
U32026,item32026,32026,2014-07-08 09:32037,1
U32027,item32027,32027,2014-07-08 09:32038,1
U32028,item32028,32028,2014-07-08 09:32039,1
U32029,item32029,32029,2014-07-08 09:32040,1
U32030,item32030,32030,2014-07-08 09:32041,1
U32031,item32031,32031,2014-07-08 09:32042,1
U32032,item32032,32032,2014-07-08 09:32043,1
U32033,item32033,32033,2014-07-08 09:32044,1
U32034,item32034,32034,2014-07-08 09:32045,1
U32035,item32035,32035,2014-07-08 09:32046,1
U32036,item32036,32036,2014-07-08 09:32047,1
U32037,item32037,32037,2014-07-08 09:32048,1
U32038,item32038,32038,2014-07-08 09:32049,1
U32039,item32039,32039,2014-07-08 09:32050,1
U32040,item32040,32040,2014-07-08 09:32051,1
U32041,item32041,32041,2014-07-08 09:32052,1
U32042,item32042,32042,2014-07-08 09:32053,1
U32043,item32043,32043,2014-07-08 09:32054,1
U32044,item32044,32044,2014-07-08 09:32055,1
U32045,item32045,32045,2014-07-08 09:32056,1
U32046,item32046,32046,2014-07-08 09:32057,1
U32047,item32047,32047,2014-07-08 09:32058,1
U32048,item32048,32048,2014-07-08 09:32059,1
U32049,item32049,32049,2014-07-08 09:32060,1
U32050,item32050,32050,2014-07-08 09:32061,1
U32051,item32051,32051,2014-07-08 09:32062,1
U32052,item32052,32052,2014-07-08 09:32063,1
U32053,item32053,32053,2014-07-08 09:32064,1
U32054,item32054,32054,2014-07-08 09:32065,1
U32055,item32055,32055,2014-07-08 09:32066,1
U32056,item32056,32056,2014-07-08 09:32067,1
U32057,item32057,32057,2014-07-08 09:32068,1
U32058,item32058,32058,2014-07-08 09:32069,1
U32059,item32059,32059,2014-07-08 09:32070,1
U32060,item32060,32060,2014-07-08 09:32071,1
U32061,item32061,32061,2014-07-08 09:32072,1
U32062,item32062,32062,2014-07-08 09:32073,1
U32063,item32063,32063,2014-07-08 09:32074,1
U32064,item32064,32064,2014-07-08 09:32075,1
U32065,item32065,32065,2014-07-08 09:32076,1
U32066,item32066,32066,2014-07-08 09:32077,1
U32067,item32067,32067,2014-07-08 09:32078,1
U32068,item32068,32068,2014-07-08 09:32079,1
U32069,item32069,32069,2014-07-08 09:32080,1
U32070,item32070,32070,2014-07-08 09:32081,1
U32071,item32071,32071,2014-07-08 09:32082,1
U32072,item32072,32072,2014-07-08 09:32083,1
U32073,item32073,32073,2014-07-08 09:32084,1
U32074,item32074,32074,2014-07-08 09:32085,1
U32075,item32075,32075,2014-07-08 09:32086,1
U32076,item32076,32076,2014-07-08 09:32087,1
U32077,item32077,32077,2014-07-08 09:32088,1
U32078,item32078,32078,2014-07-08 09:32089,1
U32079,item32079,32079,2014-07-08 09:32090,1
U32080,item32080,32080,2014-07-08 09:32091,1
U32081,item32081,32081,2014-07-08 09:32092,1
U32082,item32082,32082,2014-07-08 09:32093,1
U32083,item32083,32083,2014-07-08 09:32094,1
U32084,item32084,32084,2014-07-08 09:32095,1
U32085,item32085,32085,2014-07-08 09:32096,1
U32086,item32086,32086,2014-07-08 09:32097,1
U32087,item32087,32087,2014-07-08 09:32098,1
U32088,item32088,32088,2014-07-08 09:32099,1
U32089,item32089,32089,2014-07-08 09:32100,1
U32090,item32090,32090,2014-07-08 09:32101,1
U32091,item32091,32091,2014-07-08 09:32102,1
U32092,item32092,32092,2014-07-08 09:32103,1
U32093,item32093,32093,2014-07-08 09:32104,1
U32094,item32094,32094,2014-07-08 09:32105,1
U32095,item32095,32095,2014-07-08 09:32106,1
U32096,item32096,32096,2014-07-08 09:32107,1
U32097,item32097,32097,2014-07-08 09:32108,1
U32098,item32098,32098,2014-07-08 09:32109,1
U32099,item32099,32099,2014-07-08 09:32110,1
U32100,item32100,32100,2014-07-08 09:32111,1
U32101,item32101,32101,2014-07-08 09:32112,1
U32102,item32102,32102,2014-07-08 09:32113,1
U32103,item32103,32103,2014-07-08 09:32114,1
U32104,item32104,32104,2014-07-08 09:32115,1
U32105,item32105,32105,2014-07-08 09:32116,1
U32106,item32106,32106,2014-07-08 09:32117,1
U32107,item32107,32107,2014-07-08 09:32118,1
U32108,item32108,32108,2014-07-08 09:32119,1
U32109,item32109,32109,2014-07-08 09:32120,1
U32110,item32110,32110,2014-07-08 09:32121,1
U32111,item32111,32111,2014-07-08 09:32122,1
U32112,item32112,32112,2014-07-08 09:32123,1
U32113,item32113,32113,2014-07-08 09:32124,1
U32114,item32114,32114,2014-07-08 09:32125,1
U32115,item32115,32115,2014-07-08 09:32126,1
U32116,item32116,32116,2014-07-08 09:32127,1
U32117,item32117,32117,2014-07-08 09:32128,1
U32118,item32118,32118,2014-07-08 09:32129,1
U32119,item32119,32119,2014-07-08 09:32130,1
U32120,item32120,32120,2014-07-08 09:32131,1
U32121,item32121,32121,2014-07-08 09:32132,1
U32122,item32122,32122,2014-07-08 09:32133,1
U32123,item32123,32123,2014-07-08 09:32134,1
U32124,item32124,32124,2014-07-08 09:32135,1
U32125,item32125,32125,2014-07-08 09:32136,1
U32126,item32126,32126,2014-07-08 09:32137,1
U32127,item32127,32127,2014-07-08 09:32138,1
U32128,item32128,32128,2014-07-08 09:32139,1
U32129,item32129,32129,2014-07-08 09:32140,1
U32130,item32130,32130,2014-07-08 09:32141,1
U32131,item32131,32131,2014-07-08 09:32142,1
U32132,item32132,32132,2014-07-08 09:32143,1
U32133,item32133,32133,2014-07-08 09:32144,1
U32134,item32134,32134,2014-07-08 09:32145,1
U32135,item32135,32135,2014-07-08 09:32146,1
U32136,item32136,32136,2014-07-08 09:32147,1
U32137,item32137,32137,2014-07-08 09:32148,1
U32138,item32138,32138,2014-07-08 09:32149,1
U32139,item32139,32139,2014-07-08 09:32150,1
U32140,item32140,32140,2014-07-08 09:32151,1
U32141,item32141,32141,2014-07-08 09:32152,1
U32142,item32142,32142,2014-07-08 09:32153,1
U32143,item32143,32143,2014-07-08 09:32154,1
U32144,item32144,32144,2014-07-08 09:32155,1
U32145,item32145,32145,2014-07-08 09:32156,1
U32146,item32146,32146,2014-07-08 09:32157,1
U32147,item32147,32147,2014-07-08 09:32158,1
U32148,item32148,32148,2014-07-08 09:32159,1
U32149,item32149,32149,2014-07-08 09:32160,1
U32150,item32150,32150,2014-07-08 09:32161,1
U32151,item32151,32151,2014-07-08 09:32162,1
U32152,item32152,32152,2014-07-08 09:32163,1
U32153,item32153,32153,2014-07-08 09:32164,1
U32154,item32154,32154,2014-07-08 09:32165,1
U32155,item32155,32155,2014-07-08 09:32166,1
U32156,item32156,32156,2014-07-08 09:32167,1
U32157,item32157,32157,2014-07-08 09:32168,1
U32158,item32158,32158,2014-07-08 09:32169,1
U32159,item32159,32159,2014-07-08 09:32170,1
U32160,item32160,32160,2014-07-08 09:32171,1
U32161,item32161,32161,2014-07-08 09:32172,1
U32162,item32162,32162,2014-07-08 09:32173,1
U32163,item32163,32163,2014-07-08 09:32174,1
U32164,item32164,32164,2014-07-08 09:32175,1
U32165,item32165,32165,2014-07-08 09:32176,1
U32166,item32166,32166,2014-07-08 09:32177,1
U32167,item32167,32167,2014-07-08 09:32178,1
U32168,item32168,32168,2014-07-08 09:32179,1
U32169,item32169,32169,2014-07-08 09:32180,1
U32170,item32170,32170,2014-07-08 09:32181,1
U32171,item32171,32171,2014-07-08 09:32182,1
U32172,item32172,32172,2014-07-08 09:32183,1
U32173,item32173,32173,2014-07-08 09:32184,1
U32174,item32174,32174,2014-07-08 09:32185,1
U32175,item32175,32175,2014-07-08 09:32186,1
U32176,item32176,32176,2014-07-08 09:32187,1
U32177,item32177,32177,2014-07-08 09:32188,1
U32178,item32178,32178,2014-07-08 09:32189,1
U32179,item32179,32179,2014-07-08 09:32190,1
U32180,item32180,32180,2014-07-08 09:32191,1
U32181,item32181,32181,2014-07-08 09:32192,1
U32182,item32182,32182,2014-07-08 09:32193,1
U32183,item32183,32183,2014-07-08 09:32194,1
U32184,item32184,32184,2014-07-08 09:32195,1
U32185,item32185,32185,2014-07-08 09:32196,1
U32186,item32186,32186,2014-07-08 09:32197,1
U32187,item32187,32187,2014-07-08 09:32198,1
U32188,item32188,32188,2014-07-08 09:32199,1
U32189,item32189,32189,2014-07-08 09:32200,1
U32190,item32190,32190,2014-07-08 09:32201,1
U32191,item32191,32191,2014-07-08 09:32202,1
U32192,item32192,32192,2014-07-08 09:32203,1
U32193,item32193,32193,2014-07-08 09:32204,1
U32194,item32194,32194,2014-07-08 09:32205,1
U32195,item32195,32195,2014-07-08 09:32206,1
U32196,item32196,32196,2014-07-08 09:32207,1
U32197,item32197,32197,2014-07-08 09:32208,1
U32198,item32198,32198,2014-07-08 09:32209,1
U32199,item32199,32199,2014-07-08 09:32210,1
U32200,item32200,32200,2014-07-08 09:32211,1
U32201,item32201,32201,2014-07-08 09:32212,1
U32202,item32202,32202,2014-07-08 09:32213,1
U32203,item32203,32203,2014-07-08 09:32214,1
U32204,item32204,32204,2014-07-08 09:32215,1
U32205,item32205,32205,2014-07-08 09:32216,1
U32206,item32206,32206,2014-07-08 09:32217,1
U32207,item32207,32207,2014-07-08 09:32218,1
U32208,item32208,32208,2014-07-08 09:32219,1
U32209,item32209,32209,2014-07-08 09:32220,1
U32210,item32210,32210,2014-07-08 09:32221,1
U32211,item32211,32211,2014-07-08 09:32222,1
U32212,item32212,32212,2014-07-08 09:32223,1
U32213,item32213,32213,2014-07-08 09:32224,1
U32214,item32214,32214,2014-07-08 09:32225,1
U32215,item32215,32215,2014-07-08 09:32226,1
U32216,item32216,32216,2014-07-08 09:32227,1
U32217,item32217,32217,2014-07-08 09:32228,1
U32218,item32218,32218,2014-07-08 09:32229,1
U32219,item32219,32219,2014-07-08 09:32230,1
U32220,item32220,32220,2014-07-08 09:32231,1
U32221,item32221,32221,2014-07-08 09:32232,1
U32222,item32222,32222,2014-07-08 09:32233,1
U32223,item32223,32223,2014-07-08 09:32234,1
U32224,item32224,32224,2014-07-08 09:32235,1
U32225,item32225,32225,2014-07-08 09:32236,1
U32226,item32226,32226,2014-07-08 09:32237,1
U32227,item32227,32227,2014-07-08 09:32238,1
U32228,item32228,32228,2014-07-08 09:32239,1
U32229,item32229,32229,2014-07-08 09:32240,1
U32230,item32230,32230,2014-07-08 09:32241,1
U32231,item32231,32231,2014-07-08 09:32242,1
U32232,item32232,32232,2014-07-08 09:32243,1
U32233,item32233,32233,2014-07-08 09:32244,1
U32234,item32234,32234,2014-07-08 09:32245,1
U32235,item32235,32235,2014-07-08 09:32246,1
U32236,item32236,32236,2014-07-08 09:32247,1
U32237,item32237,32237,2014-07-08 09:32248,1
U32238,item32238,32238,2014-07-08 09:32249,1
U32239,item32239,32239,2014-07-08 09:32250,1
U32240,item32240,32240,2014-07-08 09:32251,1
U32241,item32241,32241,2014-07-08 09:32252,1
U32242,item32242,32242,2014-07-08 09:32253,1
U32243,item32243,32243,2014-07-08 09:32254,1
U32244,item32244,32244,2014-07-08 09:32255,1
U32245,item32245,32245,2014-07-08 09:32256,1
U32246,item32246,32246,2014-07-08 09:32257,1
U32247,item32247,32247,2014-07-08 09:32258,1
U32248,item32248,32248,2014-07-08 09:32259,1
U32249,item32249,32249,2014-07-08 09:32260,1
U32250,item32250,32250,2014-07-08 09:32261,1
U32251,item32251,32251,2014-07-08 09:32262,1
U32252,item32252,32252,2014-07-08 09:32263,1
U32253,item32253,32253,2014-07-08 09:32264,1
U32254,item32254,32254,2014-07-08 09:32265,1
U32255,item32255,32255,2014-07-08 09:32266,1
U32256,item32256,32256,2014-07-08 09:32267,1
U32257,item32257,32257,2014-07-08 09:32268,1
U32258,item32258,32258,2014-07-08 09:32269,1
U32259,item32259,32259,2014-07-08 09:32270,1
U32260,item32260,32260,2014-07-08 09:32271,1
U32261,item32261,32261,2014-07-08 09:32272,1
U32262,item32262,32262,2014-07-08 09:32273,1
U32263,item32263,32263,2014-07-08 09:32274,1
U32264,item32264,32264,2014-07-08 09:32275,1
U32265,item32265,32265,2014-07-08 09:32276,1
U32266,item32266,32266,2014-07-08 09:32277,1
U32267,item32267,32267,2014-07-08 09:32278,1
U32268,item32268,32268,2014-07-08 09:32279,1
U32269,item32269,32269,2014-07-08 09:32280,1
U32270,item32270,32270,2014-07-08 09:32281,1
U32271,item32271,32271,2014-07-08 09:32282,1
U32272,item32272,32272,2014-07-08 09:32283,1
U32273,item32273,32273,2014-07-08 09:32284,1
U32274,item32274,32274,2014-07-08 09:32285,1
U32275,item32275,32275,2014-07-08 09:32286,1
U32276,item32276,32276,2014-07-08 09:32287,1
U32277,item32277,32277,2014-07-08 09:32288,1
U32278,item32278,32278,2014-07-08 09:32289,1
U32279,item32279,32279,2014-07-08 09:32290,1
U32280,item32280,32280,2014-07-08 09:32291,1
U32281,item32281,32281,2014-07-08 09:32292,1
U32282,item32282,32282,2014-07-08 09:32293,1
U32283,item32283,32283,2014-07-08 09:32294,1
U32284,item32284,32284,2014-07-08 09:32295,1
U32285,item32285,32285,2014-07-08 09:32296,1
U32286,item32286,32286,2014-07-08 09:32297,1
U32287,item32287,32287,2014-07-08 09:32298,1
U32288,item32288,32288,2014-07-08 09:32299,1
U32289,item32289,32289,2014-07-08 09:32300,1
U32290,item32290,32290,2014-07-08 09:32301,1
U32291,item32291,32291,2014-07-08 09:32302,1
U32292,item32292,32292,2014-07-08 09:32303,1
U32293,item32293,32293,2014-07-08 09:32304,1
U32294,item32294,32294,2014-07-08 09:32305,1
U32295,item32295,32295,2014-07-08 09:32306,1
U32296,item32296,32296,2014-07-08 09:32307,1
U32297,item32297,32297,2014-07-08 09:32308,1
U32298,item32298,32298,2014-07-08 09:32309,1
U32299,item32299,32299,2014-07-08 09:32310,1
U32300,item32300,32300,2014-07-08 09:32311,1
U32301,item32301,32301,2014-07-08 09:32312,1
